Show,lectura,sent_idx,oracion,n_clips_3s,clips_3s,Prolongation,Block,SoundRep,WordRep,Interjection,NoStutteredWords,Unsure,PoorAudioQuality,DifficultToUnderstand,NaturalPause,Music,NoSpeech,cobertura,clip_oracion,EpId,start_s,stop_s,dur_s
LPJM,Lectura 2,6,"“No formaré parte de la Bancada Republicana”, anunció Maritza García a través de su cuenta de Twitter.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-27_11_10_05_s006.wav,2020-05-27_11_10_05,88.843,97.094,8.251
LPJM,Lectura 2,7,"“Seguiré en Cambio 21 con la esperanza de un Perú mejor y siempre bajo el mismo lineamiento político que coincidan con el colega Olaechea”, añadió.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-27_11_10_05_s007.wav,2020-05-27_11_10_05,97.094,108.34,11.246
LPJM,Lectura 2,8,"Es extraño el movimiento realizado por Maritza García, siendo anunciada en una bancada pese a estar en una y luego señalar que continuará en Cambio 21.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-27_11_10_05_s008.wav,2020-05-27_11_10_05,108.34,121.582,13.242
LPJM,Lectura 2,9,Genera desconcierto frente a lo que suceda de cara a las elecciones de la Mesa Directiva.,1,20,0,0,0,0,0,1,0,0,0,0,0,0,0.451,LPJM_2020-05-27_11_10_05_s009.wav,2020-05-27_11_10_05,121.582,128.24,6.657
LPJM,Lectura 2,10,"La única lista presentada hasta el momento está encabezada por Pedro Olaechea de Acción Republicana y conformada por Karina Beteta de Fuerza Popular, Salvador Heresi de Contigo y Marvin Palma de Cambio 21.",3,"22,23,26",0,1,1,0,0,1,0,0,0,0,0,0,0.469,LPJM_2020-05-27_11_10_05_s010.wav,2020-05-27_11_10_05,128.24,147.12,18.88
LPJM,Lectura 2,11,Una segunda lista podría ser liderada por Daniel Salaverry.,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0.287,LPJM_2020-05-27_11_10_05_s011.wav,2020-05-27_11_10_05,147.12,156.94,9.82
LPJM,Lectura 2,12,"No obstante, dada la salida de Maritza García de Unidos por la República, la bancada podría quedar en disolución, si es que se retira otro de sus integrantes –Lucio Ávila también era vocero titular de Cambio 21–.",2,"29,30",0,0,0,0,0,2,0,0,0,0,0,0,0.382,LPJM_2020-05-27_11_10_05_s012.wav,2020-05-27_11_10_05,156.94,173.49,16.55
LPJM,Lectura 11,0,Apurímac contará con laboratorio para analizar pruebas moleculares de COVID-19,2,"0,1",0,0,0,0,0,2,0,0,0,0,0,0,0.581,LPJM_2020-05-28_06_13_35_s000.wav,2020-05-28_06_13_35,3.85,13.314,9.464
LPJM,Lectura 11,1,"El gobernador Baltazar Lantarón dispuso la adquisición de los equipos, que demandarán una inversión de un millón de soles",1,2,0,0,0,0,1,0,0,0,0,0,0,0,0.201,LPJM_2020-05-28_06_13_35_s001.wav,2020-05-28_06_13_35,13.314,21.4,8.086
LPJM,Lectura 11,2,"El gobernador de Apurímac, Baltazar Lantarón Nuñez, informó que su región contará con su primer laboratorio para analizar pruebas moleculares de COVID- El establecimiento, precisó la máxima autoridad apurimeña, estará ubicado en uno de los niveles de un edificio destinado al Área de Medio Ambiente de la ciudad de Abancay.",3,"4,5,8",0,0,0,0,0,3,0,0,0,0,0,0,0.272,LPJM_2020-05-28_06_13_35_s002.wav,2020-05-28_06_13_35,21.4,51.46,30.06
LPJM,Lectura 11,3,"Lantarón afirmó que están en plena adquisición de los equipos con recursos del Gobierno Regional, con una inversión de un millón de soles.",2,"9,10",0,0,0,0,0,2,0,0,0,0,0,0,0.61,LPJM_2020-05-28_06_13_35_s003.wav,2020-05-28_06_13_35,51.46,61.6,10.14
LPJM,Lectura 11,4,"“Se cumplirá con los protocolos sanitarios que exige el Ministerio de Salud (Minsa), será con personal capacitado y tendremos la certificación”, aseveró Es preciso indicar que Apurímac envía muestras de posibles casos COVID-19 para sus análisis a la ciudad del Cusco.",7,"12,13,14,15,16,18,19",0,0,0,0,0,5,0,0,0,1,0,0,0.765,LPJM_2020-05-28_06_13_35_s004.wav,2020-05-28_06_13_35,61.6,83.834,22.234
LPJM,Lectura 11,5,"“Desde el siguiente mes lo haremos en Abancay, con el personal capacitado”, precisó el gobernador.",3,"21,22,23",0,0,0,0,0,3,0,0,0,0,0,0,0.818,LPJM_2020-05-28_06_13_35_s005.wav,2020-05-28_06_13_35,83.834,91.103,7.269
LPJM,Lectura 11,6,"A la fecha, la región sureña registra 151 casos de personas contagiadas con el coronavirus, tres fallecidos y 51 personas con alta epidemiológica.",2,"25,27",0,0,0,0,0,2,0,0,0,0,0,0,0.558,LPJM_2020-05-28_06_13_35_s006.wav,2020-05-28_06_13_35,91.103,103.043,11.94
LPJM,Lectura 11,7,¿Quiénes son las personas que corren más riesgo por el coronavirus?,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_06_13_35_s007.wav,2020-05-28_06_13_35,103.043,110.892,7.85
LPJM,Lectura 11,8,"Debido a que la COVID-19 es un nuevo coronavirus, de acuerdo con los reportes que se tienen a nivel mundial, las personas mayores y quienes padecen afecciones médicas preexistentes como hipertensión arterial, enfermedades cardiacas o diabetes son las que desarrollan casos graves de la enfermedad con más frecuencia que otras.",4,"31,32,37,39",1,0,0,0,0,3,0,0,0,0,0,0,0.345,LPJM_2020-05-28_06_13_35_s008.wav,2020-05-28_06_13_35,110.892,137.518,26.625
LPJM,Lectura 11,9,¿Hay cura para el COVID-19?,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.182,LPJM_2020-05-28_06_13_35_s009.wav,2020-05-28_06_13_35,137.518,140.607,3.09
LPJM,Lectura 11,10,Aún no existen pruebas de que alguna vacuna o medicamento pueda prevenir o curar la enfermedad.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_06_13_35_s010.wav,2020-05-28_06_13_35,140.607,148.1,7.492
LPJM,Lectura 11,11,"Sin embargo, los afectados deben recibir atención de salud para aliviar los síntomas; y si el paciente está grave, deberá ser hospitalizado.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_06_13_35_s011.wav,2020-05-28_06_13_35,148.1,158.303,10.203
LPJM,Lectura 11,12,La OMS coordina esfuerzos para encontrar la cura contra este nuevo coronavirus que ha acabado con la vida de miles de personas.,2,"49,50",0,0,0,0,0,2,0,0,0,0,0,0,0.355,LPJM_2020-05-28_06_13_35_s012.wav,2020-05-28_06_13_35,158.303,167.77,9.467
LPJM,Lectura 12,0,Mujer queda herida tras recibir balazo en frustrado asalto a bodega en Puente Piedra,3,"1,2,3",0,1,0,0,0,1,0,0,0,0,0,1,0.535,LPJM_2020-05-28_06_18_10_s000.wav,2020-05-28_06_18_10,2.51,18.874,16.364
LPJM,Lectura 12,1,"El propietario de la bodega y su hijo forcejearon con los delincuentes, pero estos finalmente lograron escapar tras herir de un balazo en la pierna a la esposa del dueño.",1,5,0,0,0,0,0,1,0,0,0,0,0,0,0.242,LPJM_2020-05-28_06_18_10_s001.wav,2020-05-28_06_18_10,18.874,31.267,12.394
LPJM,Lectura 12,2,"El dueño de una bodega y su hijo se enfrentaron a unos delincuentes armados que minutos antes habían ingresado a robar a su negocio, en el distrito de Puente Piedra.",1,7,0,0,0,0,0,1,0,0,0,1,0,0,0.247,LPJM_2020-05-28_06_18_10_s002.wav,2020-05-28_06_18_10,31.267,43.401,12.134
LPJM,Lectura 12,3,"La esposa del propietario del local resultó herida, debido a que uno de los ladrones le disparó en la pierna.",1,8,0,0,0,0,0,1,0,0,0,0,0,0,0.292,LPJM_2020-05-28_06_18_10_s003.wav,2020-05-28_06_18_10,43.401,49.76,6.359
LPJM,Lectura 12,4,"Unas imágenes captadas por las cámaras de seguridad de la urbanización Augusto Bedoya, presentadas por América Noticias, muestran a tres hombres ingresando a una bodega que cuenta con agente bancario, que supuestamente era el objetivo de los ladrones.",3,"10,11,14",0,0,0,0,0,3,0,0,0,0,0,0,0.516,LPJM_2020-05-28_06_18_10_s004.wav,2020-05-28_06_18_10,49.76,69.424,19.664
LPJM,Lectura 12,5,"Luego de 30 segundos, salen corriendo.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_06_18_10_s005.wav,2020-05-28_06_18_10,69.424,72.132,2.709
LPJM,Lectura 12,6,"Según el noticiero, el propietario de la bodega y su hijo forcejearon con los delincuentes, mientras Rosa Ticona Farías, esposa del dueño, les pedía a gritos que los dejaran escapar.",3,"19,20,21",0,0,0,0,0,2,0,0,0,0,0,0,0.535,LPJM_2020-05-28_06_18_10_s006.wav,2020-05-28_06_18_10,72.132,87.157,15.025
LPJM,Lectura 12,7,"Finalmente, los ladrones huyeron, pero antes, hirieron de un balazo en la pierna a la esposa del dueño del negocio.",1,22,0,0,0,0,0,1,0,0,0,1,0,0,0.237,LPJM_2020-05-28_06_18_10_s007.wav,2020-05-28_06_18_10,87.157,94.68,7.522
LPJM,Lectura 12,8,Rosa Ticona Farías permanece internada en el hospital de Puente Piedra.,2,"25,26",0,1,2,0,0,0,0,0,0,0,0,0,0.756,LPJM_2020-05-28_06_18_10_s008.wav,2020-05-28_06_18_10,94.68,102.02,7.34
LPJM,Lectura 12,9,La Policía Nacional investiga el caso.,1,27,0,0,0,0,0,1,0,0,0,0,0,0,0.754,LPJM_2020-05-28_06_18_10_s009.wav,2020-05-28_06_18_10,102.02,104.76,2.74
LPJM,Lectura 12,10,"“Yo empujé a uno de los ladrones y grité. Mi hijo vio que el que estaba en la entrada, sacó un arma. Cuando estaban afuera, mi señora le dice a mi hijo que lo dejara. Él lo suelta y el sujeto saca el arma y dispara. Mi esposa cae”, contó",5,"29,30,31,33,34",0,0,0,0,0,5,0,0,0,0,0,0,0.869,LPJM_2020-05-28_06_18_10_s010.wav,2020-05-28_06_18_10,104.76,120.84,16.08
LPJM,Lectura 12,11,"Jaime Corpa, propietario de la bodega.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_06_18_10_s011.wav,2020-05-28_06_18_10,120.84,123.77,2.93
LPJM,Lectura 13,0,"Joven de 16 años estaría involucrada en asesinato de mujer en bodega en San Juan de Miraflores, según PNP",2,"1,2",0,0,0,0,0,2,0,0,0,0,0,0,0.343,LPJM_2020-05-28_06_26_20_s000.wav,2020-05-28_06_26_20,3.73,17.207,13.478
LPJM,Lectura 13,1,"La Policía estableció que por declaraciones de los testigos y videos de la zona, una adolescente y su enamorado habrían participado del crimen.",1,5,0,0,0,0,0,1,0,0,0,0,0,0,0.297,LPJM_2020-05-28_06_26_20_s001.wav,2020-05-28_06_26_20,17.207,27.3,10.092
LPJM,Lectura 13,2,"Una menor de 16 años y su pareja estarían involucrados en el asesinato de la dueña de una bodega en San Juan de Miraflores, según informó América Noticias en base una investigación de la Policía Nacional que analizó imágenes de cámaras de seguridad y recogió testimonio de vecinos.",1,7,0,0,0,0,0,1,0,0,0,0,0,0,0.121,LPJM_2020-05-28_06_26_20_s002.wav,2020-05-28_06_26_20,27.3,51.992,24.692
LPJM,Lectura 13,3,"El pasado 3 de abril, Olga Salva Cabrera fue asesinada de 30 cuchilladas en el tórax, espalda y abdomen en su bodega.",1,9,0,0,0,0,0,1,0,0,0,0,0,0,0.291,LPJM_2020-05-28_06_26_20_s003.wav,2020-05-28_06_26_20,51.992,62.3,10.307
LPJM,Lectura 13,4,Fue el menor de sus hijos quien halló el cuerpo.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_06_26_20_s004.wav,2020-05-28_06_26_20,62.3,65.3,3.0
LPJM,Lectura 13,5,"Al parecer, la mujer conocía al homicida, ya que la puerta de su negocio no había sido violentada.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_06_26_20_s005.wav,2020-05-28_06_26_20,65.3,73.203,7.903
LPJM,Lectura 13,6,La Policía Nacional sindica a Roy Henry Caldas Matías y a su enamorada de 16 años como sospechosos del crimen.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_06_26_20_s006.wav,2020-05-28_06_26_20,73.203,81.6,8.397
LPJM,Lectura 13,7,"El Departamento de Investigación Criminal (Depincri) de San Juan de Miraflores estableció, en base a declaraciones de testigos y videos de la zona de José Carlos Mariátegui, que la pareja llegó el pasado mes de abril a la casa de la víctima durante la noche.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_06_26_20_s007.wav,2020-05-28_06_26_20,81.6,104.836,23.236
LPJM,Lectura 13,8,En las imágenes mostradas por “América Noticias” se aprecia la llegada de Roy Caldas Matías y de su enamorada a la bodega.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_06_26_20_s008.wav,2020-05-28_06_26_20,104.836,114.328,9.491
LPJM,Lectura 13,9,Ambos permanecieron más de 20 minutos dentro del local y luego se retiraron cargando dos mochilas cada uno.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_06_26_20_s009.wav,2020-05-28_06_26_20,114.328,122.664,8.336
LPJM,Lectura 13,10,El caso es investigado por el Juzgado Penal de Familia del distrito.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_06_26_20_s010.wav,2020-05-28_06_26_20,122.664,127.517,4.854
LPJM,Lectura 13,11,Los familiares y amigos de la víctima piden la orden de captura de los involucrados en la muerte de la mujer.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_06_26_20_s011.wav,2020-05-28_06_26_20,127.517,135.21,7.692
LPJM,Lectura 14,0,Áncash: alcalde de Chimbote fue intervenido en reunión social durante toque de queda,3,"0,1,2",0,0,2,0,0,0,0,0,0,0,0,0,0.512,LPJM_2020-05-28_07_40_55_s000.wav,2020-05-28_07_40_55,2.07,13.717,11.648
LPJM,Lectura 14,1,"El jefe de la División Policial de Chimbote, Jorge Cotito Huallanca, confirmó que Roberto Briceño Franco fue detenido en la jurisdicción de la comisaría Alto Perú.",1,7,0,1,0,0,0,0,0,0,0,0,0,0,0.2,LPJM_2020-05-28_07_40_55_s001.wav,2020-05-28_07_40_55,13.717,28.7,14.982
LPJM,Lectura 14,2,"El alcalde de la Municipalidad Provincial del Santa, Roberto Briceño Franco, fue intervenido por agentes de la Policía Anticorrupción de Chimbote, en una vivienda donde se realizaba una reunión social en pleno toque de queda, en la región Áncash.",6,"10,11,14,15,16,17",0,0,0,0,0,5,0,0,0,0,0,0,0.644,LPJM_2020-05-28_07_40_55_s002.wav,2020-05-28_07_40_55,28.7,50.94,22.24
LPJM,Lectura 14,3,"El jefe de la División Policial de Chimbote, Jorge Cotito Huallanca, confirmó que el alcalde fue detenido pasada las 7:00 p.m. en un domicilio, en la jurisdicción de la comisaría Alto Perú.",2,"18,21",0,0,0,0,0,2,0,0,0,0,0,0,0.357,LPJM_2020-05-28_07_40_55_s003.wav,2020-05-28_07_40_55,50.94,67.74,16.8
LPJM,Lectura 14,4,"Según algunos videos, que fueron grabados por vecinos del sector, los custodios incautaron botellas de cerveza y detuvieron a otros ciudadanos que lo acompañaban en la casa.",6,"23,24,25,26,28,30",0,3,0,0,0,3,0,0,0,0,0,0,0.691,LPJM_2020-05-28_07_40_55_s004.wav,2020-05-28_07_40_55,67.74,83.89,16.15
LPJM,Lectura 14,5,Briceño Franco permaneció en la dependencia policial de Alto Perú.,1,31,0,0,0,0,0,1,0,0,0,0,0,0,0.286,LPJM_2020-05-28_07_40_55_s005.wav,2020-05-28_07_40_55,85.69,92.5,6.81
LPJM,Lectura 14,6,"Mientras tanto, la fiscal Jhuly Mori de la Primera Fiscalía Penal de Turno de Chimbote realizaba las diligencias por el presunto delito de desacato al estado de emergencia e incumplimiento al aislamiento social obligatorio.",2,"32,33",1,0,0,0,0,1,0,0,0,0,0,0,0.332,LPJM_2020-05-28_07_40_55_s006.wav,2020-05-28_07_40_55,92.5,111.3,18.8
LPJM,Lectura 14,7,La Oficina de Imagen de la Municipalidad Provincial del Santa comunicó que este miércoles brindarán el descargo respecto a la detención de la autoridad edil.,2,"35,37",0,0,0,0,0,2,0,0,0,1,0,0,0.421,LPJM_2020-05-28_07_40_55_s007.wav,2020-05-28_07_40_55,111.3,124.67,13.37
LPJM,Lectura 14,8,"Según la Sala Situacional del Ministerio de Salud, a la fecha, en Áncash, se reportan 3.259 afectados por la pandemia del nuevo coronavirus y 223 fallecidos a causa de este.",3,"38,39,42",0,0,0,0,0,3,0,0,0,0,0,0,0.372,LPJM_2020-05-28_07_40_55_s008.wav,2020-05-28_07_40_55,124.67,142.238,17.568
LPJM,Lectura 14,9,Chimbote registra 1303 casos positivos y 143 defunciones.,2,"45,46",1,1,0,0,0,1,0,0,0,0,0,0,0.55,LPJM_2020-05-28_07_40_55_s009.wav,2020-05-28_07_40_55,142.238,151.553,9.315
LPJM,Lectura 14,10,"En su defensa, el alcalde Briceño Franco negó que haya tomando bebidas alcohólicas durante el estado de emergencia.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_07_40_55_s010.wav,2020-05-28_07_40_55,151.553,159.22,7.668
LPJM,Lectura 14,11,"“Estaba en la casa de la gerente de Informática, María Isabel Montoro, de pronto rompieron la puerta, la sacaron a rastras y me llevaron a la comisaría”, declaró brevemente a El Comercio.",3,"53,54,55",0,0,0,0,0,3,0,0,0,0,0,0,0.5,LPJM_2020-05-28_07_40_55_s011.wav,2020-05-28_07_40_55,159.22,172.66,13.44
LPJM,Lectura 14,12,Agregó que ha sido liberado por la fiscalía y mañana brindará su descargo a la prensa.,1,56,0,0,0,0,0,1,0,0,0,0,0,0,0.419,LPJM_2020-05-28_07_40_55_s012.wav,2020-05-28_07_40_55,172.66,178.97,6.31
LPJM,Lectura 15,0,Balean a una prestamista dentro de una bodega en Villa El Salvador [VIDEO],2,"0,1",0,2,0,0,0,0,0,0,0,0,0,0,0.454,LPJM_2020-05-28_07_45_55_s000.wav,2020-05-28_07_45_55,3.17,11.66,8.49
LPJM,Lectura 15,1,La agraviada fue interceptada por un sujeto que le arrebató su canguro.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_07_45_55_s001.wav,2020-05-28_07_45_55,11.66,17.78,6.12
LPJM,Lectura 15,2,"Ella se percató que el hombre era familiar de una de sus clientas que le debe más de S/15,000.   La prestamista Janeth Arce Roca recibió un disparo en el rostro en un ataque que sufrió a una cuadra de su casa en Villa El Salvador.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_07_45_55_s002.wav,2020-05-28_07_45_55,17.78,38.487,20.707
LPJM,Lectura 15,3,La mujer de 44 años compraba gaseosa en una bodega cuando fue interceptada por un sujeto que le arrebató su canguro.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_07_45_55_s003.wav,2020-05-28_07_45_55,38.487,48.47,9.982
LPJM,Lectura 15,4,"Al voltear, se percató que el hombre era familiar de una de sus clientas que le debe más de S/15,000, informó América Noticias.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_07_45_55_s004.wav,2020-05-28_07_45_55,48.47,59.953,11.482
LPJM,Lectura 15,5,La familia de la víctima denunció que el sujeto que atacó a la prestamista fue enviado por Milagros,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_07_45_55_s005.wav,2020-05-28_07_45_55,59.953,68.34,8.387
LPJM,Lectura 15,6,La mujer mantiene una deuda desde hace tiempo con la prestamista Janeth Arce Roca.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_07_45_55_s006.wav,2020-05-28_07_45_55,68.34,75.12,6.78
LPJM,Lectura 15,7,"Previo al día del ataque, la agraviada contó que fue a buscar a la mujer para cobrarle.",2,"22,24",0,0,0,0,0,2,0,0,0,0,0,0,0.871,LPJM_2020-05-28_07_45_55_s007.wav,2020-05-28_07_45_55,75.12,81.593,6.473
LPJM,Lectura 15,8,"Sin embargo, Vidal Cotrina le presentó a su hermano y le prometió pagarle S/150.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.038,LPJM_2020-05-28_07_45_55_s008.wav,2020-05-28_07_45_55,81.593,90.974,9.381
LPJM,Lectura 15,9,"“Ella me lo presentó una sola vez, ese día que fui hace poco para conversar con ella en la noche”, declaró la mujer baleada.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_07_45_55_s009.wav,2020-05-28_07_45_55,90.974,100.493,9.519
LPJM,Lectura 15,10,La comisaría de Villa El Salvador investiga el caso.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_07_45_55_s010.wav,2020-05-28_07_45_55,100.493,104.903,4.41
LPJM,Lectura 15,11,Milagros Vidal Cotrina fue intervenida en su domicilio ubicado en el sector II del referido distrito.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_07_45_55_s011.wav,2020-05-28_07_45_55,104.903,116.614,11.711
LPJM,Lectura 15,12,Ella aseguró que desconoce el paradero de su hermano y negó su participación en el hecho.,1,39,0,0,0,0,0,1,0,0,0,0,0,0,0.353,LPJM_2020-05-28_07_45_55_s012.wav,2020-05-28_07_45_55,116.614,122.608,5.994
LPJM,Lectura 15,13,Vidal Cotrina permanece en la sede de la Depincri de Villa El Salvador. La familia de Janeth Arce,1,41,0,0,0,0,0,1,0,0,0,0,0,0,0.406,LPJM_2020-05-28_07_45_55_s013.wav,2020-05-28_07_45_55,122.608,130.8,8.193
LPJM,Lectura 15,14,"Roca, madre de cuatro hijos, piden a las autoridades dar con el responsable del ataque.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.091,LPJM_2020-05-28_07_45_55_s014.wav,2020-05-28_07_45_55,130.8,136.95,6.15
LPJM,Lectura 16,0,Delincuentes disparan a madre luego de asaltar bodega en Puente Piedra El hijo de la mujer forcejeaba con uno de los hampones.,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0.23,LPJM_2020-05-28_09_12_02_s000.wav,2020-05-28_09_12_02,3.71,16.78,13.07
LPJM,Lectura 16,1,Ella detuvo la pelea y fue allí cuando este aprovechó para dispararle en la pierna.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_09_12_02_s001.wav,2020-05-28_09_12_02,16.78,23.22,6.44
LPJM,Lectura 16,2,Los esfuerzos de Rosa Ticona Farías para dirigir su bodega son amenazados por la delincuencia.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_09_12_02_s002.wav,2020-05-28_09_12_02,23.22,31.214,7.994
LPJM,Lectura 16,3,"Este último viernes fue víctima de un nuevo asalto, en la urbanización urbanización Augusto Bedoya, en Puente Piedra.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_09_12_02_s003.wav,2020-05-28_09_12_02,31.214,39.517,8.304
LPJM,Lectura 16,4,"Fueron tres delincuentes de nacionalidad peruana quienes, con arma en mano, ingresaron a su local ubicado en las inmediaciones del supermercado Tottus.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,LPJM_2020-05-28_09_12_02_s004.wav,2020-05-28_09_12_02,39.517,51.5,11.982
LPJM,Lectura 16,5,"Al promediar las 3 de la tarde del día viernes, los hampones ingresaron y asaltaron a dos clientes que se hallaban en el lugar.",1,21,0,0,0,0,0,1,0,0,0,0,0,0,0.245,LPJM_2020-05-28_09_12_02_s005.wav,2020-05-28_09_12_02,51.5,63.72,12.22
LPJM,Lectura 16,6,"“Estaba en el interior de la tienda, cuando escucho que mi hijo grita a uno de los delincuentes”, dijo la madre de familia.",1,26,0,0,0,0,0,1,0,0,0,0,0,0,0.166,LPJM_2020-05-28_09_12_02_s006.wav,2020-05-28_09_12_02,63.72,75.76,12.04
